ID_pedido,años_experiencia_colaborador,clasificacion_colaborador,latitud_tienda,longitud_tienda,latitud_entrega,longitud_entrega,fecha_pedido,hora_pedido,hora_retirada,clima,trafico,vehiculo,area,categoria_producto,tiempo_entrega
cbvx630972281,11,3.9,17.451976,78.385883,17.541976,78.475883,2022-03-20,21:15:00,21:20:00,Lluvioso,Congestion,Motocicleta,Metropolitano,Cosméticos,215
yyzn604695229,9,4.8,12.933298,77.614293,12.953298,77.634293,2022-03-15,09:20:00,09:30:00,Soleado,Bajo,Scooter,Urbano,,75
jcya577085173,15,4.5,12.321214,76.621094,12.391214,76.691094,2022-03-18,19:50:00,20:05:00,,Congestion,Motocicleta,Metropolitano,,240
fjoq887022077,13,4.9,25.459775,81.834841,25.479775,81.854841,2022-02-11,10:10:00,10:15:00,Lluvioso,Bajo,Scooter,Metropolitano,,50
emyi885871735,15,5.0,19.103249,72.846749,19.233249,72.976749,2022-03-06,20:15:00,20:30:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,145
wnur703115005,13,5.0,30.893234,75.82172,30.923234,75.85172,2022-02-13,19:10:00,19:15:00,Lluvioso,Congestion,Motocicleta,Metropolitano,Electrónicos,55
dxpj462807430,8,4.6,19.866969,75.318894,19.886969,75.338894,2022-02-15,10:35:00,10:45:00,,Bajo,Motocicleta,Metropolitano,,115
nmob394883503,8,5.0,18.563934,73.915367,18.573935,73.925367,2022-03-05,11:10:00,11:15:00,Lluvioso,Alto,Motocicleta,Metropolitano,,215
awat202956443,15,4.8,11.001852,76.976268,11.041852,77.016268,2022-03-15,16:55:00,17:00:00,Lluvioso,Medio,Motocicleta,Urbano,Electrónicos,65
onmo142563173,10,4.6,0.0,0.0,0.05,0.05,2022-02-13,18:30:00,18:35:00,,Medio,,Metropolitano,,18
agbi386286161,14,4.6,13.064181,80.236442,13.134181,80.306442,2022-03-06,18:15:00,18:20:00,Tormenta,Medio,Motocicleta,Metropolitano,Libros,115
alcj852114264,9,4.6,17.411028,78.329645,17.431028,78.349645,2022-03-17,08:40:00,08:45:00,,Bajo,Motocicleta,Metropolitano,,130
mydu067919689,17,4.5,10.028047,76.310019,10.098047,76.380019,2022-02-16,22:20:00,22:35:00,Nublado,Bajo,Scooter,Metropolitano,,145
niiq568162296,12,4.5,12.906229,77.596791,13.036229,77.726791,2022-03-10,19:45:00,20:00:00,Tormenta,Congestion,Scooter,Urbano,Libros,115
eyoo081662637,15,4.7,0.0,0.0,0.08,0.08,2022-03-14,19:40:00,19:45:00,Soleado,Congestion,Motocicleta,Urbano,,60
baed240949547,11,4.7,22.311358,73.164798,22.361358,73.214798,2022-03-15,20:20:00,20:25:00,Nublado,Congestion,Motocicleta,Metropolitano,,135
spel831969044,10,4.1,12.975377,77.696664,13.015377,77.736664,2022-03-28,13:15:00,13:20:00,,Alto,Scooter,Urbano,,170
niwr711970204,13,4.9,26.910262,75.783013,26.990262,75.863013,2022-03-27,17:40:00,17:45:00,Tormenta,Medio,Scooter,Urbano,Electrónicos,115
pmaj335983490,8,3.8,22.310526,73.170937,22.390526,73.250937,2022-04-02,20:35:00,20:45:00,Tormenta,Congestion,Scooter,Metropolitano,,215
jfng194001520,8,4.1,21.149669,72.772629,21.179669,72.802629,2022-03-17,21:35:00,21:45:00,,Congestion,Scooter,Metropolitano,,170
mjaz926627856,13,4.7,23.264015,77.408236,23.374015,77.518236,2022-02-12,17:45:00,18:00:00,Lluvioso,Medio,Motocicleta,Metropolitano,Ropa,100
kxar836629671,14,4.3,13.054347,80.257221,13.144347,80.347221,2022-03-08,20:45:00,20:50:00,,Congestion,Motocicleta,Metropolitano,,185
cajd857367644,17,4.7,23.355164,85.324097,23.375164,85.344097,2022-03-15,08:35:00,08:45:00,Lluvioso,Bajo,Motocicleta,Urbano,,70
nzfm138105741,13,4.6,10.006881,76.345397,10.116881,76.455397,2022-02-16,21:25:00,21:40:00,,Congestion,Scooter,Metropolitano,,95
slnf455894110,17,4.6,12.337928,76.617889,12.377928,76.657889,2022-03-28,13:40:00,13:50:00,Tormenta,Alto,Scooter,,,14
fvtx569193218,11,4.8,21.186608,72.794136,21.246608,72.854136,2022-03-05,18:55:00,19:00:00,,Medio,Motocicleta,Metropolitano,Electrónicos,170
oqsw156374864,13,4.9,26.911927,75.797282,26.951927,75.837282,2022-03-13,16:55:00,17:05:00,Tormenta,Medio,Scooter,Metropolitano,Juguetes,110
yjaw924285648,11,4.8,0.0,0.0,0.02,0.02,2022-02-13,11:55:00,12:05:00,Soleado,Alto,Motocicleta,Metropolitano,Cosméticos,90
hzqw303907071,16,4.5,22.722634,75.886959,22.762634,75.926959,2022-03-26,14:10:00,14:25:00,Nublado,Alto,Motocicleta,Metropolitano,,125
jmtk190659616,9,4.9,22.722634,75.886959,22.772634,75.936959,2022-03-01,17:15:00,17:30:00,Soleado,Medio,Motocicleta,Metropolitano,Ropa,85
cxgu477884916,9,4.9,26.766536,75.837333,26.806536,75.877333,2022-03-11,16:45:00,16:55:00,Soleado,Medio,Motocicleta,Urbano,Deportes,135
ahwq236171477,10,4.2,13.026286,80.275235,13.096286,80.345235,2022-03-23,20:55:00,21:00:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,235
nkmh401507176,11,4.1,13.005801,80.250744,13.095801,80.340744,2022-03-27,19:20:00,19:25:00,,Congestion,Scooter,Metropolitano,,165
kxhj902677982,17,4.7,0.0,0.0,0.03,0.03,2022-03-03,17:10:00,17:25:00,,Medio,Scooter,Metropolitano,,55
lndw633244119,7,4.6,18.592718,73.773572,18.652718,73.833572,2022-04-01,17:15:00,17:30:00,Lluvioso,Medio,,Metropolitano,Electrónicos,170
ekzk998775496,10,4.9,10.96185,76.971082,11.09185,77.101082,2022-03-10,19:40:00,19:50:00,Soleado,Congestion,,Metropolitano,Ropa,135
mwup383038858,17,4.8,26.892312,75.806896,26.902313,75.816896,2022-03-07,10:25:00,10:40:00,Lluvioso,Bajo,Scooter,Metropolitano,,13
xbls925012416,16,5.0,22.722634,75.886959,22.832634,75.996959,2022-03-04,23:15:00,23:20:00,,Bajo,Scooter,Metropolitano,,130
vawn561335644,10,4.8,12.972793,80.249982,13.002793,80.279982,2022-03-09,21:10:00,21:15:00,Soleado,Congestion,Motocicleta,Metropolitano,,105
bpdl504620384,13,5.0,0.0,0.0,0.11,0.11,2022-04-06,21:45:00,22:00:00,Soleado,Congestion,Scooter,Metropolitano,,60
wllq866872492,12,4.5,17.429585,78.392621,17.489585,78.452621,2022-03-17,18:25:00,18:40:00,Soleado,Medio,Motocicleta,Metropolitano,,12
uuxc586273907,13,4.9,19.1813,72.836191,19.2913,72.946191,2022-03-12,19:00:00,19:10:00,Tormenta,Medio,Motocicleta,Metropolitano,,100
lltg463152963,12,3.5,22.728163,75.884212,22.798163,75.954212,2022-03-10,21:20:00,21:30:00,,Congestion,Scooter,Metropolitano,,190
bqat349165791,12,4.3,19.207222,72.972281,19.247222,73.012281,2022-03-05,16:20:00,16:35:00,,Medio,Motocicleta,Metropolitano,,165
ovur062793557,8,4.8,23.351489,85.324253,23.381489,85.354253,2022-03-24,22:15:00,22:20:00,Soleado,Bajo,Motocicleta,Metropolitano,,60
ydlv048202359,17,4.7,0.0,0.0,0.08,0.08,2022-03-14,22:25:00,22:35:00,,Bajo,Motocicleta,Metropolitano,Deportes,110
zczt590762208,15,4.6,18.520016,73.830547,18.560016,73.870547,2022-03-11,14:45:00,15:00:00,,Alto,Scooter,Metropolitano,Libros,145
rzcg500790118,16,4.8,18.546947,73.900626,18.606947,73.960626,2022-04-01,19:00:00,19:05:00,Soleado,Medio,Motocicleta,Metropolitano,,85
heby314739422,10,4.4,0.0,0.0,0.13,0.13,2022-03-31,20:00:00,20:05:00,,Congestion,Motocicleta,Metropolitano,,41
gchm029072514,11,4.4,12.906229,77.596791,12.976229,77.666791,2022-03-02,20:45:00,20:50:00,Tormenta,Congestion,Scooter,Metropolitano,,205
bwjc211478638,12,5.0,0.0,0.0,0.13,0.13,2022-03-29,22:15:00,22:30:00,,Bajo,Motocicleta,Metropolitano,Ropa,110
brmw743242612,11,4.7,23.359194,85.325447,23.379194,85.345447,2022-03-17,11:40:00,11:55:00,,Alto,Motocicleta,Metropolitano,,125
udcy229897719,12,4.9,0.0,0.0,0.09,0.09,2022-02-14,18:10:00,18:25:00,Soleado,Medio,Scooter,Metropolitano,Juguetes,115
bptp024347489,12,4.8,15.556561,73.763633,15.646561,73.853633,2022-02-12,17:20:00,17:30:00,Nublado,Medio,Scooter,Metropolitano,Juguetes,185
pone043475337,13,4.4,19.879631,75.323403,19.939631,75.383403,2022-02-17,23:35:00,23:45:00,Tormenta,Bajo,Motocicleta,Metropolitano,,140
zldi419151823,17,4.2,19.221315,72.862381,19.251315,72.892381,2022-03-24,22:20:00,22:25:00,Tormenta,Bajo,Motocicleta,Metropolitano,,85
sgrb334001329,8,4.5,0.0,0.0,0.03,0.03,2022-03-03,17:30:00,17:45:00,Soleado,Medio,Scooter,Urbano,Libros,100
vekw451438557,16,5.0,18.546258,73.904337,18.676258,74.034337,2022-03-29,00:00:00,00:10:00,Nublado,Bajo,Motocicleta,Urbano,Juguetes,100
dfmo094761778,8,4.6,17.411028,78.329645,17.481028,78.399645,2022-03-18,18:35:00,18:40:00,Nublado,Medio,Motocicleta,Urbano,Deportes,220
iplk589147357,12,4.9,12.913041,77.683237,12.943041,77.713237,2022-03-30,21:20:00,21:25:00,Tormenta,Congestion,Scooter,Metropolitano,,140
hkgm039807685,8,4.7,22.761226,75.887522,22.831226,75.957521,2022-04-02,23:25:00,23:30:00,Soleado,Bajo,Scooter,Metropolitano,,125
lhnr583403545,13,4.8,12.98041,77.640489,12.99041,77.650489,2022-03-13,08:20:00,08:25:00,Nublado,Bajo,Motocicleta,Urbano,,80
kuwt263449306,16,4.8,22.31279,73.170283,22.34279,73.200283,2022-03-11,20:50:00,20:55:00,Soleado,Congestion,Scooter,Urbano,,90
wljj385019790,16,4.1,18.636215,73.751081,18.766215,73.881081,2022-04-02,20:20:00,20:25:00,,Congestion,,Metropolitano,,170
vcpm457547372,10,4.9,22.761226,75.887522,22.811226,75.937522,2022-03-05,20:15:00,20:30:00,Nublado,Congestion,Scooter,Metropolitano,,135
irkg107797229,15,4.5,23.351489,85.324253,23.441489,85.414253,2022-03-10,19:25:00,19:40:00,Tormenta,Congestion,Scooter,Urbano,Libros,95
bavv784219152,14,4.5,22.307898,73.167788,22.387898,73.247788,2022-04-06,17:20:00,17:25:00,,Medio,Motocicleta,Metropolitano,,100
uxyi228519279,17,4.6,18.56245,73.916619,18.60245,73.956619,2022-03-01,15:15:00,15:30:00,Nublado,Medio,Scooter,Metropolitano,,85
ijkd512168615,17,4.6,23.351489,85.324253,23.461489,85.434253,2022-03-29,18:45:00,18:50:00,Soleado,Medio,,Urbano,Libros,55
wkca098894126,16,4.8,17.458998,78.500366,17.508998,78.550366,2022-03-19,23:30:00,23:35:00,,Bajo,Motocicleta,Urbano,,65
hbnd683899130,16,4.6,26.481547,80.299775,26.621547,80.439775,2022-02-12,20:10:00,20:25:00,,Congestion,Motocicleta,Metropolitano,,115
bbsl819133738,16,4.6,17.440827,78.393391,17.480827,78.433391,2022-03-09,13:50:00,14:00:00,Lluvioso,Alto,Motocicleta,Metropolitano,,26
adye908869447,13,3.8,22.745536,75.893106,22.785536,75.933106,2022-03-03,14:50:00,15:05:00,Soleado,Alto,Motocicleta,Metropolitano,,215
ncnh379171435,8,5.0,0.0,0.0,0.08,0.08,2022-02-12,17:15:00,17:25:00,Lluvioso,Medio,Scooter,Metropolitano,,145
jris330244499,9,4.9,11.022169,76.999594,11.152169,77.129594,2022-03-29,18:00:00,18:05:00,,Medio,Scooter,Metropolitano,Ropa,115
fuiz691674254,9,4.8,22.514688,88.393294,22.604688,88.483294,2022-02-14,17:50:00,17:55:00,Tormenta,Medio,Motocicleta,Metropolitano,,120
uldz465790145,10,4.0,12.299524,76.64262,12.369524,76.71262,2022-04-06,17:55:00,18:05:00,Nublado,Medio,,Metropolitano,,215
vawo997428065,13,5.0,12.3085,76.665808,12.3985,76.755808,2022-03-06,00:00:00,00:10:00,,Bajo,Motocicleta,Metropolitano,Ropa,145
yyxr351662279,12,4.6,17.411028,78.329645,17.471028,78.389645,2022-03-07,22:30:00,22:35:00,,Bajo,Motocicleta,Metropolitano,,115
pbtg358557299,12,4.6,23.371292,85.327872,23.401292,85.357872,2022-03-13,22:30:00,22:35:00,Tormenta,Bajo,Motocicleta,Metropolitano,,130
hfgh987665188,12,4.6,17.430448,78.418213,17.470448,78.458213,2022-03-03,15:10:00,15:15:00,Soleado,Medio,Motocicleta,Metropolitano,Cosméticos,85
nqqt513099434,16,4.6,17.483216,78.552111,17.533216,78.602111,2022-04-03,18:45:00,18:55:00,Lluvioso,Medio,Motocicleta,Metropolitano,,145
swmx527376675,10,4.6,19.875337,75.316722,19.895337,75.336722,2022-02-11,08:40:00,08:50:00,Lluvioso,Bajo,Motocicleta,Urbano,Electrónicos,125
ntbg400160788,15,4.8,21.185047,72.80859,21.195047,72.81859,2022-04-03,09:50:00,10:05:00,Tormenta,Bajo,Scooter,Urbano,,85
rfcp303107072,12,4.6,10.96185,76.971082,11.05185,77.061082,2022-03-29,22:20:00,22:35:00,Soleado,Bajo,Motocicleta,Metropolitano,,130
gymu261691058,11,4.8,22.310237,73.158921,22.360237,73.208921,2022-03-28,22:55:00,23:00:00,Lluvioso,Bajo,Scooter,Metropolitano,,125
lera973776675,14,4.9,26.88842,75.800689,26.89842,75.810689,2022-03-30,11:15:00,11:25:00,Soleado,Alto,Scooter,Urbano,,65
reip682334156,17,4.8,30.895817,75.813112,31.035817,75.953112,2022-02-14,22:20:00,22:25:00,,Bajo,Motocicleta,Metropolitano,,115
kmgk770547026,12,4.9,22.310526,73.170937,22.330526,73.190937,2022-04-01,10:15:00,10:20:00,,Bajo,,Metropolitano,,13
fzht623687901,15,4.5,13.044694,80.26147,13.074694,80.29147,2022-03-07,17:50:00,18:05:00,,Medio,,Metropolitano,,90
lvnz338217830,17,5.0,13.045479,80.23311,13.105479,80.29311,2022-04-01,18:30:00,18:40:00,Lluvioso,Medio,,Metropolitano,Electrónicos,125
dqeh764048637,13,4.9,12.913041,77.683237,12.993041,77.763237,2022-03-31,21:20:00,21:25:00,Lluvioso,Congestion,Motocicleta,Urbano,,180
abpb004421475,7,4.9,26.846156,75.8023,26.856156,75.8123,2022-03-21,11:30:00,11:35:00,Tormenta,Alto,Scooter,Metropolitano,,165
iphp779486110,13,4.8,22.32,73.17,22.43,73.28,2022-03-04,19:20:00,19:35:00,Soleado,Congestion,Motocicleta,Urbano,,130
nnyv077543123,16,4.7,22.753839,75.897429,22.803839,75.947429,2022-03-11,22:40:00,22:55:00,Nublado,Bajo,Motocicleta,Urbano,,95
gkdq162029981,16,4.9,19.055831,72.833984,19.095831,72.873984,2022-03-26,15:40:00,15:50:00,Tormenta,Medio,Motocicleta,Urbano,,115
jkyt103140411,12,4.9,12.304569,76.643622,12.354569,76.693622,2022-03-26,21:50:00,22:05:00,,Congestion,Motocicleta,Metropolitano,Deportes,110
juvb675989257,12,4.6,22.761593,75.886362,22.821593,75.946362,2022-03-19,17:15:00,17:20:00,Tormenta,Medio,,Metropolitano,Electrónicos,110
dnuv780591814,9,4.6,26.956431,75.776649,26.966431,75.786649,2022-03-21,10:35:00,10:40:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,130
tgnq173379214,8,3.7,0.0,0.0,0.09,0.09,2022-03-29,23:10:00,23:15:00,Nublado,Bajo,Motocicleta,Metropolitano,,160
ljyb062111598,13,4.9,12.321214,76.621094,12.391214,76.691094,2022-03-29,18:00:00,18:05:00,,Medio,Motocicleta,Metropolitano,Cosméticos,180
bqnw387901046,11,4.3,25.459775,81.834841,25.509775,81.884841,2022-02-15,22:20:00,22:30:00,Tormenta,Bajo,Motocicleta,Metropolitano,Ropa,105
muxz402773431,17,4.7,22.695207,75.866059,22.765207,75.936059,2022-03-08,18:40:00,18:55:00,Soleado,Medio,Scooter,Metropolitano,,65
tykq924050319,17,4.8,26.90294,75.793007,27.01294,75.903007,2022-03-06,18:20:00,18:25:00,,Medio,Scooter,Metropolitano,Juguetes,135
kyik497073048,13,4.6,11.001753,76.986241,11.041753,77.026241,2022-04-05,15:15:00,15:20:00,Soleado,Medio,Motocicleta,,Juguetes,50
nucw545049144,13,4.9,12.934365,77.616155,13.004365,77.686155,2022-03-18,23:55:00,00:00:00,Soleado,Bajo,Motocicleta,Metropolitano,,140
exgk291444657,11,4.9,0.0,0.0,0.11,0.11,2022-02-18,18:40:00,18:45:00,,Medio,Scooter,Urbano,Electrónicos,150
pwpm315153322,11,4.9,19.1813,72.836191,19.2613,72.916191,2022-03-12,18:50:00,18:55:00,Nublado,Medio,Motocicleta,Metropolitano,Libros,185
hihx082797201,12,4.5,17.458998,78.500366,17.518998,78.560366,2022-03-21,22:20:00,22:25:00,,Bajo,Motocicleta,Urbano,,75
xbrp165336435,13,4.6,26.921411,75.793604,27.031411,75.903604,2022-03-23,17:15:00,17:20:00,,Medio,Scooter,Metropolitano,Electrónicos,185
erxj102353157,17,4.9,12.970324,77.645748,13.000324,77.675748,2022-04-05,19:55:00,20:00:00,,Congestion,Scooter,Metropolitano,,100
tqdh288730129,8,4.2,11.003008,76.97544,11.093008,77.06544,2022-03-31,21:20:00,21:30:00,,Congestion,Scooter,Urbano,,170
kwna291075452,13,4.7,17.410371,78.437225,17.460371,78.487225,2022-03-13,17:25:00,17:30:00,,Medio,Motocicleta,Metropolitano,,85
jwjy396066912,15,4.6,18.55144,73.804855,18.66144,73.914855,2022-03-18,17:45:00,18:00:00,,Medio,Scooter,Urbano,,100
njpq071240970,17,4.2,11.008638,76.984311,11.088638,77.064311,2022-03-23,21:10:00,21:15:00,,Congestion,Scooter,,Juguetes,155
rtvs610101265,12,4.7,26.766536,75.837333,26.906536,75.977333,2022-04-04,17:55:00,18:00:00,Tormenta,Medio,,Metropolitano,,125
ovpc445221982,10,4.8,18.569156,73.774723,18.619156,73.824723,2022-03-13,21:15:00,21:30:00,Nublado,Congestion,Motocicleta,Metropolitano,Juguetes,130
jfht209715063,12,4.7,13.091809,80.219104,13.101809,80.229104,2022-03-24,08:50:00,09:00:00,Soleado,Bajo,Scooter,Metropolitano,,80
lkkc702872966,8,4.6,21.173493,72.801953,21.203493,72.831953,2022-03-15,21:55:00,22:10:00,Tormenta,Congestion,Motocicleta,Metropolitano,,180
nmsf963169159,8,4.4,0.0,0.0,0.04,0.04,2022-02-13,13:15:00,13:25:00,Nublado,Alto,Motocicleta,Metropolitano,,180
yjlx290776113,10,4.9,0.0,0.0,0.11,0.11,2022-03-31,23:00:00,23:05:00,Tormenta,Bajo,,,,115
rkdw008194198,14,4.6,26.90519,75.810753,26.96519,75.870753,2022-03-01,17:45:00,17:55:00,,Medio,Motocicleta,Metropolitano,,145
awfa854473672,10,4.7,13.026286,80.275235,13.136286,80.385235,2022-03-10,19:10:00,19:15:00,Soleado,Congestion,Motocicleta,Metropolitano,Electrónicos,110
rkyd483602818,8,4.8,22.761226,75.887522,22.781226,75.907522,2022-03-07,10:00:00,10:10:00,Lluvioso,Bajo,Motocicleta,Metropolitano,Cosméticos,125
scza242448681,9,4.2,17.440827,78.393391,17.460827,78.413391,2022-03-19,09:40:00,09:55:00,Tormenta,Bajo,Motocicleta,Metropolitano,,135
ndai404068738,12,4.0,12.981615,80.231598,13.021615,80.271598,2022-04-01,13:35:00,13:40:00,,Alto,Scooter,Metropolitano,,180
obmo992190796,10,3.6,0.0,0.0,0.09,0.09,2022-02-12,20:25:00,20:35:00,,Congestion,,Metropolitano,,180
cesv603581610,13,4.5,0.0,0.0,0.04,0.04,2022-02-13,13:15:00,13:20:00,,Alto,Motocicleta,Metropolitano,,21
lepd016915534,16,4.8,11.006686,76.951736,11.116686,77.061736,2022-03-25,22:15:00,22:30:00,,Bajo,Motocicleta,Urbano,,60
strr109664315,16,4.7,22.732225,75.874765,22.842225,75.984765,2022-03-04,17:25:00,17:40:00,Soleado,Medio,Motocicleta,Urbano,,70
zsih656386271,10,4.2,0.0,0.0,0.03,0.03,2022-03-17,18:30:00,18:45:00,Lluvioso,Medio,,Metropolitano,,155
uuxy768761155,9,5.0,21.157735,72.768778,21.267735,72.878778,2022-04-06,22:30:00,22:40:00,,Bajo,Motocicleta,Metropolitano,,130
gduo310889931,10,4.8,26.482419,80.320939,26.502419,80.340939,2022-02-13,11:45:00,11:50:00,Soleado,Alto,Motocicleta,Metropolitano,Deportes,100
akqm598709056,12,4.3,12.321214,76.621094,12.411214,76.711094,2022-03-16,21:25:00,21:35:00,Nublado,Congestion,Motocicleta,Metropolitano,,240
zkar368114179,16,4.8,11.001753,76.986241,11.011753,76.996241,2022-03-07,10:50:00,11:05:00,Soleado,Bajo,Motocicleta,Metropolitano,Electrónicos,120
dvev194863378,16,4.9,17.41233,78.449654,17.50233,78.539654,2022-03-04,20:15:00,20:25:00,Lluvioso,Congestion,Motocicleta,Metropolitano,Deportes,145
ztjs402159345,9,4.8,21.186438,72.794115,21.296438,72.904115,2022-03-10,20:25:00,20:35:00,Nublado,Congestion,Motocicleta,Metropolitano,,48
hyde298561664,16,4.6,22.725748,75.898497,22.805747,75.978497,2022-03-02,17:10:00,17:25:00,,Medio,Motocicleta,Metropolitano,Ropa,155
rtih683950456,10,4.9,12.972161,77.596014,13.042161,77.666014,2022-03-14,20:30:00,20:35:00,Nublado,Congestion,,Metropolitano,Cosméticos,185
htps161003573,10,4.4,18.563934,73.915367,18.673935,74.025367,2022-03-08,20:25:00,20:30:00,Nublado,Congestion,,Urbano,Cosméticos,215
hgfn133400888,13,4.5,18.55144,73.804855,18.66144,73.914855,2022-03-04,21:50:00,22:05:00,Nublado,Congestion,Motocicleta,Metropolitano,,230
wayo233505163,8,4.5,22.722634,75.886959,22.782634,75.946959,2022-03-05,23:55:00,00:10:00,,Bajo,Motocicleta,Metropolitano,Cosméticos,145
jwtx983659599,10,4.6,21.160522,72.771477,21.290522,72.901477,2022-04-06,17:50:00,18:05:00,Soleado,Medio,Scooter,Metropolitano,Juguetes,115
xemd379703361,17,4.6,23.333017,85.3172,23.463017,85.4472,2022-03-31,22:40:00,22:45:00,,Bajo,Scooter,,,11
ieye901087017,7,4.5,18.520016,73.830547,18.560016,73.870547,2022-03-30,12:15:00,12:25:00,Lluvioso,Alto,Motocicleta,Urbano,,30
ncye975958379,17,4.8,19.1093,72.825451,19.1293,72.845451,2022-04-05,11:00:00,11:15:00,,Bajo,Scooter,Metropolitano,Deportes,55
wgbg006026140,9,4.8,30.905562,75.832841,31.035562,75.962841,2022-02-14,22:40:00,22:45:00,,Bajo,Motocicleta,Urbano,Ropa,200
kyin052778264,12,4.1,19.091458,72.827808,19.161458,72.897808,2022-03-31,18:45:00,18:50:00,Tormenta,Medio,Motocicleta,Metropolitano,,170
vike699413409,12,4.8,0.0,0.0,0.07,0.07,2022-03-16,20:15:00,20:30:00,Soleado,Congestion,Scooter,Metropolitano,Ropa,130
iiis797402022,13,4.6,26.921411,75.793604,26.981411,75.853604,2022-03-09,22:15:00,22:20:00,Nublado,Bajo,Scooter,Urbano,,95
cjuy988856771,17,4.9,30.914057,75.83982,30.944057,75.86982,2022-02-11,18:55:00,19:10:00,Soleado,Medio,Scooter,Metropolitano,Libros,95
zovj982117365,11,4.6,12.981615,80.231598,13.091615,80.341598,2022-03-02,20:20:00,20:25:00,Soleado,Congestion,Scooter,Metropolitano,Ropa,90
cvbx954177306,11,4.8,18.554382,73.798206,18.664382,73.908206,2022-03-20,18:00:00,18:10:00,,Medio,Scooter,Metropolitano,,105
ucri943615412,17,5.0,13.005801,80.250744,13.045801,80.290744,2022-03-11,16:20:00,16:30:00,Tormenta,Medio,Scooter,Metropolitano,Ropa,135
nbto621476639,13,4.6,13.058616,80.264151,13.168616,80.374151,2022-03-06,21:15:00,21:30:00,Nublado,Congestion,Motocicleta,Metropolitano,Deportes,240
lpfw188450757,9,4.8,11.021278,76.995017,11.051278,77.025017,2022-03-15,22:55:00,23:10:00,Soleado,Bajo,Motocicleta,Urbano,,95
etnz313564954,14,4.1,19.22384,72.841347,19.24384,72.861347,2022-03-19,10:35:00,10:40:00,Tormenta,Bajo,Motocicleta,,Ropa,120
yroi072162860,12,4.6,13.022394,80.242439,13.092394,80.312439,2022-03-08,18:45:00,18:50:00,,Medio,Scooter,Metropolitano,,215
qfmh543644477,8,4.7,12.325461,76.632278,12.455461,76.762278,2022-03-06,17:55:00,18:00:00,,Medio,Motocicleta,Metropolitano,Ropa,235
iplb813733413,15,4.9,12.914264,77.6784,12.964264,77.7284,2022-03-09,00:00:00,00:05:00,Nublado,Bajo,Scooter,Metropolitano,,75
bwaj211979422,9,4.9,19.874733,75.353942,19.934733,75.413942,2022-02-11,18:10:00,18:20:00,Soleado,Medio,Scooter,Urbano,Deportes,95
gami523943116,8,4.2,11.022169,76.999594,11.072169,77.049594,2022-03-17,23:35:00,23:40:00,,Bajo,Motocicleta,Urbano,,100
popo793509873,12,4.3,12.979096,77.640625,12.999096,77.660625,2022-03-03,10:40:00,10:55:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,150
xfln149711130,11,5.0,26.913726,75.75282,26.973726,75.812821,2022-03-17,17:25:00,17:40:00,Soleado,Medio,Scooter,Metropolitano,Juguetes,80
xopw117701985,8,4.9,11.025083,77.015393,11.135083,77.125393,2022-03-23,17:55:00,18:05:00,Nublado,Medio,Motocicleta,Metropolitano,Cosméticos,215
dyxa592648187,12,4.4,17.431477,78.40035,17.461477,78.43035,2022-04-03,19:15:00,19:25:00,,Congestion,Motocicleta,Metropolitano,Juguetes,195
hubj658898719,14,4.9,11.026117,76.944652,11.116117,77.034652,2022-03-14,20:40:00,20:45:00,Lluvioso,Congestion,Scooter,Metropolitano,,145
ftdl189192501,16,4.8,17.431477,78.40035,17.491477,78.46035,2022-03-26,20:40:00,20:50:00,,Congestion,Scooter,Metropolitano,Deportes,115
itlt768940247,17,4.9,30.361281,78.068022,30.431281,78.138022,2022-02-16,17:40:00,17:45:00,,Medio,Motocicleta,Metropolitano,,175
